"accession","reference_length","covered_bases","reads_aligned","mean_coverage","RPKMF","sequence_name","taxid","kingdom","phylum","class","order","family","genus","species","subspecies","strain","sample_ID","total_filtered_reads_in_sample"
"MT862163.1",131245,278,0,0.09148327,0,"Bovine alphaherpesvirus 2 strain C1Z FZR",10295,"Viruses","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Simplexvirus","Bovine alphaherpesvirus 2","unclassified Bovine alphaherpesvirus 2 subspecies/strain","unclassified Bovine alphaherpesvirus 2 strain","NGS_6T",4223834
"LS480640.1",155503,10243,10286,10.042239,15.6603,"Human alphaherpesvirus 2 isolate 333 genome assembly, chromosome: I",10310,"Viruses","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Simplexvirus","Human alphaherpesvirus 2","unclassified Human alphaherpesvirus 2 subspecies/strain","unclassified Human alphaherpesvirus 2 strain","NGS_6T",4223834
"MF678601.1",144144,271,0,0.006444713,0,"Beluga whale alphaherpesvirus 1 strain LN3131-1",1434720,"Viruses","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Varicellovirus","Monodontid alphaherpesvirus 1","Beluga whale alphaherpesvirus 1","Beluga whale alphaherpesvirus 1","NGS_6T",4223834
"MG989243.1",134617,363,0,0.04537916,0,"Caprine alphaherpesvirus 1 strain JSHA1405",39944,"Viruses","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Varicellovirus","Caprine alphaherpesvirus 1","unclassified Caprine alphaherpesvirus 1 subspecies/strain","unclassified Caprine alphaherpesvirus 1 strain","NGS_6T",4223834
"AC_000007.1",35937,2278,1697,7.034957,134.703,"Human adenovirus 2, complete genome",10515,"Viruses","Preplasmiviricota","Tectiliviricetes","Rowavirales","Adenoviridae","Mastadenovirus","Human mastadenovirus C","Human adenovirus 2","Human adenovirus 2","NGS_NC_T",350560
"NC_003663.2",224499,631,4,0.007902865,0.0508257,"Cowpox virus, complete genome",10243,"Viruses","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Orthopoxvirus","Cowpox virus","unclassified Cowpox virus subspecies/strain","unclassified Cowpox virus strain","NGS_NC_T",350560
"NC_003310.1",196858,2678,17,0.013481912,0.246339,"Monkeypox virus Zaire-96-I-16, complete genome",10244,"Viruses","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Orthopoxvirus","Monkeypox virus","unclassified Monkeypox virus subspecies/strain","unclassified Monkeypox virus strain","NGS_NC_T",350560
"NC_012564.1",5242,150,1,0.029457973,0.544178,"Human bocavirus 3, complete genome",638313,"Viruses","Cossaviricota","Quintoviricetes","Piccovirales","Parvoviridae","Bocaparvovirus","Primate bocaparvovirus 1","Human bocavirus 3","Human bocavirus 3","NGS_NC_T",350560
"KY316160.1",34169,318,2,0.009347717,0.166969,"Human adenovirus 41 isolate SH/2015/D16, complete genome",10524,"Viruses","Preplasmiviricota","Tectiliviricetes","Rowavirales","Adenoviridae","Mastadenovirus","Human mastadenovirus F","Human adenovirus 41","Human adenovirus 41","NGS_NC_T",350560
"AF043303.1",4679,225,45,1.4886289,27.4345,"Adeno-associated virus 2, complete genome",10804,"Viruses","Cossaviricota","Quintoviricetes","Piccovirales","Parvoviridae","Dependoparvovirus","Adeno-associated dependoparvovirus A","adeno-associated virus 2","adeno-associated virus 2","NGS_NC_T",350560
"GU452720.1",3893,300,28,1.1199572,20.5169,"Mosquito densovirus BR/07, complete genome",945962,"Viruses","Cossaviricota","Quintoviricetes","Piccovirales","Parvoviridae","Brevidensovirus","Mosquito densovirus BR/07","unclassified Mosquito densovirus BR/07 subspecies/strain","unclassified Mosquito densovirus BR/07 strain","NGS_NC_T",350560
"GU937877.1",3302,150,1,0.047588833,0.863894,"Caprine rotavirus A strain GO34 RNA-dependent RNA polymerase (VP1) gene, complete cds",204932,"Viruses","Duplornaviricota","Resentoviricetes","Reovirales","Sedoreoviridae","Rotavirus","Rotavirus A","Caprine rotavirus A","Caprine rotavirus A","NGS_NC_T",350560
"GU937881.1",1356,206,130,14.57214,273.477,"Caprine rotavirus A strain GO34 VP6 protein (VP6) gene, complete cds",204932,"Viruses","Duplornaviricota","Resentoviricetes","Reovirales","Sedoreoviridae","Rotavirus","Rotavirus A","Caprine rotavirus A","Caprine rotavirus A","NGS_NC_T",350560
"JF304767.1",7664,119,21,2.9494278,7.8163,"Saimiri sciureus papillomavirus type 3 isolate Mac2167.2, complete genome",990306,"Viruses","Cossaviricota","Papovaviricetes","Zurhausenvirales","Papillomaviridae","Dyoomikronpapillomavirus","Dyoomikronpapillomavirus 1","Saimiri sciureus papillomavirus 3","Saimiri sciureus papillomavirus 3","NGS_NC_T",350560
"KC617868.1",3780,3780,15547,610.6141,11732.6,"Parvovirus NIH-CQV putative 15-kDa protein, putative replication associated protein (rep), and putative capsid protein (cap) genes, complete cds",1341019,"Viruses","Cossaviricota","Quintoviricetes","Piccovirales","Parvoviridae","unclassified Parvoviridae genus","Parvovirus NIH-CQV","unclassified Parvovirus NIH-CQV subspecies/strain","unclassified Parvovirus NIH-CQV strain","NGS_NC_T",350560
"KC782520.2",2687,150,1,0.05912495,1.06162,"Rotavirus A human-wt/USA/LB1562/2010/G9P4 VP2 (VP2) gene, complete cds",1349389,"Viruses","Duplornaviricota","Resentoviricetes","Reovirales","Sedoreoviridae","Rotavirus","Rotavirus A","Rotavirus A human-wt/USA/LB1562/2010/G9P4","Rotavirus A human-wt/USA/LB1562/2010/G9P4","NGS_NC_T",350560
"KF703446.1",127320,410,0,0.02512385,0,"Retroperitoneal fibromatosis-associated herpesvirus isolate RFHVMnM78114, complete genome",111469,"Viruses","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Rhadinovirus","Macacine gammaherpesvirus 8","Retroperitoneal fibromatosis-associated herpesvirus","Retroperitoneal fibromatosis-associated herpesvirus","NGS_NC_T",350560
"KJ417134.1",2980,191,32,1.6961131,30.6317,"Porcine stool-associated circular virus 4 isolate CP2, complete genome",1475062,"Viruses","Cressdnaviricota","Arfiviricetes","Cirlivirales","Circoviridae","unclassified Circoviridae genus","Porcine stool-associated circular virus 4","unclassified Porcine stool-associated circular virus 4 subspecies/strain","unclassified Porcine stool-associated circular virus 4 strain","NGS_NC_T",350560
"KJ541759.1",33452,207,46,0.37328088,3.92259,"Ball python nidovirus strain 07-53, complete genome",1986118,"Viruses","Pisuviricota","Pisoniviricetes","Nidovirales","Tobaniviridae","Pregotovirus","Ball python nidovirus 1","unclassified Ball python nidovirus 1 subspecies/strain","unclassified Ball python nidovirus 1 strain","NGS_NC_T",350560
"KM269482.1",7875,177,2,0.07171521,0.724464,"Encephalomyocarditis virus strain ATCC VR-129B, complete genome",12104,"Viruses","Pisuviricota","Pisoniviricetes","Picornavirales","Picornaviridae","Cardiovirus","Cardiovirus A","Encephalomyocarditis virus","Encephalomyocarditis virus","NGS_NC_T",350560
"KT149397.1",2985,2960,1714,88.59612,1637.96,"Circovirus-like genome DCCV-4, complete genome",1788444,"Viruses","Cressdnaviricota","Arfiviricetes","Cirlivirales","Circoviridae","unclassified Circoviridae genus","Circovirus-like genome DCCV-4","unclassified Circovirus-like genome DCCV-4 subspecies/strain","unclassified Circovirus-like genome DCCV-4 strain","NGS_NC_T",350560
"KT149406.1",2433,2433,2527,164.74638,2962.79,"Circovirus-like genome DCCV-13, complete genome",1788441,"Viruses","Cressdnaviricota","Arfiviricetes","Cirlivirales","Circoviridae","unclassified Circoviridae genus","Circovirus-like genome DCCV-13","unclassified Circovirus-like genome DCCV-13 subspecies/strain","unclassified Circovirus-like genome DCCV-13 strain","NGS_NC_T",350560
"KU351741.1",137448,227,1,0.07472797,0.0207539,"Macaca nemestrina herpesvirus 7, complete genome",1846169,"Viruses","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Roseolovirus","Macacine betaherpesvirus 9","Macaca nemestrina herpesvirus 7","Macaca nemestrina herpesvirus 7","NGS_NC_T",350560
"KU727766.1",5166,190,5,0.10267145,2.76092,"Parus major densovirus isolate PmDNV-JL, complete genome",1907771,"Viruses","Cossaviricota","Quintoviricetes","Piccovirales","Parvoviridae","unclassified Parvoviridae genus","Parus major densovirus","unclassified Parus major densovirus subspecies/strain","unclassified Parus major densovirus strain","NGS_NC_T",350560
"KU936049.1",137452,1419,136,0.2715911,2.82244,"Bubaline alphaherpesvirus 1 strain b6, complete genome",202910,"Viruses","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Varicellovirus","Bubaline alphaherpesvirus 1","unclassified Bubaline alphaherpesvirus 1 subspecies/strain","unclassified Bubaline alphaherpesvirus 1 strain","NGS_NC_T",350560
"KY040274.1",192183,229,0,0.0049470663,0,"Molluscum contagiosum virus subtype 2 isolate Madrid 2016_1, complete genome",10281,"Viruses","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Molluscipoxvirus","Molluscum contagiosum virus","Molluscum contagiosum virus subtype 2","Molluscum contagiosum virus subtype 2","NGS_NC_T",350560
"KY040275.1",188253,529,1,0.080291115,0.0151529,"Molluscum contagiosum virus subtype 1 isolate Madrid 2016_3, complete genome",10280,"Viruses","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Molluscipoxvirus","Molluscum contagiosum virus","Molluscum contagiosum virus subtype 1","Molluscum contagiosum virus subtype 1","NGS_NC_T",350560
"KY215944.1",135301,118,0,0.0043284916,0,"Bovine alphaherpesvirus 1 isolate 216 II, complete genome",10320,"Viruses","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Varicellovirus","Bovine alphaherpesvirus 1","unclassified Bovine alphaherpesvirus 1 subspecies/strain","unclassified Bovine alphaherpesvirus 1 strain","NGS_NC_T",350560
"KY385637.1",147346,220,0,0.020014131,0,"Ateline alphaherpesvirus 1 isolate Lennette, complete genome",35243,"Viruses","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Simplexvirus","Ateline alphaherpesvirus 1","unclassified Ateline alphaherpesvirus 1 subspecies/strain","unclassified Ateline alphaherpesvirus 1 strain","NGS_NC_T",350560
"KY549446.1",137712,336,0,0.15329088,0,"Bovine alphaherpesvirus 5 strain ISO 97/45, complete genome",35244,"Viruses","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Varicellovirus","Bovine alphaherpesvirus 5","unclassified Bovine alphaherpesvirus 5 subspecies/strain","unclassified Bovine alphaherpesvirus 5 strain","NGS_NC_T",350560
"MF118167.1",3925,660,37,1.415894,26.8906,"Human fecal virus Jorvi2, complete genome",2017081,"Viruses","Cressdnaviricota","Arfiviricetes","Cirlivirales","Circoviridae","unclassified Circoviridae genus","Human fecal virus Jorvi2","unclassified Human fecal virus Jorvi2 subspecies/strain","unclassified Human fecal virus Jorvi2 strain","NGS_NC_T",350560
"MH036942.1",138199,404,8,0.10328217,0.165129,"Cervid alphaherpesvirus 1 strain Anlier, complete genome",79891,"Viruses","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Varicellovirus","Cervid alphaherpesvirus 1","unclassified Cervid alphaherpesvirus 1 subspecies/strain","unclassified Cervid alphaherpesvirus 1 strain","NGS_NC_T",350560
"MH036943.1",142633,325,0,0.03168799,0,"Cervid alphaherpesvirus 2 strain Norway, complete genome",365327,"Viruses","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Varicellovirus","Cervid alphaherpesvirus 2","unclassified Cervid alphaherpesvirus 2 subspecies/strain","unclassified Cervid alphaherpesvirus 2 strain","NGS_NC_T",350560
"MH698402.1",162076,944,24,0.02201623,0.422406,"Human betaherpesvirus 6B strain GTEX-OXRO_icihv6b, complete genome",32604,"Viruses","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Roseolovirus","Human betaherpesvirus 6B","unclassified Human betaherpesvirus 6B subspecies/strain","unclassified Human betaherpesvirus 6B strain","NGS_NC_T",350560
"NC_001664.4",159378,871,18,0.01638531,0.322168,"Human betaherpesvirus 6A, variant A DNA, complete virion genome, isolate U1102",32603,"Viruses","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Roseolovirus","Human betaherpesvirus 6A","unclassified Human betaherpesvirus 6A subspecies/strain","unclassified Human betaherpesvirus 6A strain","NGS_NC_T",350560
"NC_001987.1",108409,276,82,0.103178486,2.15768,"Ateline herpesvirus 3 complete genome",85618,"Viruses","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Rhadinovirus","Ateline gammaherpesvirus 3","unclassified Ateline gammaherpesvirus 3 subspecies/strain","unclassified Ateline gammaherpesvirus 3 strain","NGS_NC_T",350560
"NC_006151.1",143461,211,0,0.009001402,0,"Suid herpesvirus 1, complete genome",10345,"Viruses","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Varicellovirus","Suid alphaherpesvirus 1","unclassified Suid alphaherpesvirus 1 subspecies/strain","unclassified Suid alphaherpesvirus 1 strain","NGS_NC_T",350560
"NC_006560.1",150715,473,12,0.13258725,0.227124,"Cercopithecine herpesvirus 2, complete genome",10317,"Viruses","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Simplexvirus","Cercopithecine alphaherpesvirus 2","unclassified Cercopithecine alphaherpesvirus 2 subspecies/strain","unclassified Cercopithecine alphaherpesvirus 2 strain","NGS_NC_T",350560
"NC_007653.1",156487,667,6,0.013227834,0.109373,"Papiine herpesvirus 2, complete genome",340907,"Viruses","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Simplexvirus","Papiine alphaherpesvirus 2","unclassified Papiine alphaherpesvirus 2 subspecies/strain","unclassified Papiine alphaherpesvirus 2 strain","NGS_NC_T",350560
"NC_012783.2",226205,122,1,0.017845215,0.0126106,"Cercopithecine herpesvirus 5 strain 2715, complete genome",50292,"Viruses","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Cytomegalovirus","Cercopithecine betaherpesvirus 5","unclassified Cercopithecine betaherpesvirus 5 subspecies/strain","unclassified Cercopithecine betaherpesvirus 5 strain","NGS_NC_T",350560
"NC_014567.1",156742,165,0,0.13173087,0,"Saimiriine herpesvirus 1, complete genome",10353,"Viruses","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Simplexvirus","Saimiriine alphaherpesvirus 1","unclassified Saimiriine alphaherpesvirus 1 subspecies/strain","unclassified Saimiriine alphaherpesvirus 1 strain","NGS_NC_T",350560
"NC_016447.1",219474,121,6,0.009547519,0.0779841,"Aotine herpesvirus 1 strain S34E, complete genome",50290,"Viruses","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Cytomegalovirus","Aotine betaherpesvirus 1","unclassified Aotine betaherpesvirus 1 subspecies/strain","unclassified Aotine betaherpesvirus 1 strain","NGS_NC_T",350560
"NC_016448.1",196691,231,0,0.005011677,0,"Saimiriine herpesvirus 4 strain SqSHV, complete genome",1535247,"Viruses","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Cytomegalovirus","Saimiriine betaherpesvirus 4","unclassified Saimiriine betaherpesvirus 4 subspecies/strain","unclassified Saimiriine betaherpesvirus 4 strain","NGS_NC_T",350560
"NC_023677.1",153158,123,1,0.68956524,0.0186251,"Chimpanzee alpha-1 herpesvirus strain 105640, complete genome",332937,"Viruses","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Simplexvirus","Panine alphaherpesvirus 3","Chimpanzee herpesvirus strain 105640","Chimpanzee herpesvirus strain 105640","NGS_NC_T",350560
"V01108.1",5153,150,1,0.02998201,0.553576,"Human BK virus (strain Dunlop) genome. (Closely related to SV40.)",1891762,"Viruses","Cossaviricota","Papovaviricetes","Sepolyvirales","Polyomaviridae","Betapolyomavirus","Betapolyomavirus hominis","unclassified Betapolyomavirus hominis subspecies/strain","unclassified Betapolyomavirus hominis strain","NGS_NC_T",350560
"X01457.1",5176,150,1,0.029844807,0.551116,"Parvovirus h-1, complete genome",10799,"Viruses","Cossaviricota","Quintoviricetes","Piccovirales","Parvoviridae","Protoparvovirus","Rodent protoparvovirus 1","H-1 parvovirus","H-1 parvovirus","NGS_NC_T",350560
"X74469.1",7427,290,18,0.5212313,6.91348,"Human papillomavirus type 17 genomic DNA",10607,"Viruses","Cossaviricota","Papovaviricetes","Zurhausenvirales","Papillomaviridae","Betapapillomavirus","Betapapillomavirus 2","Human papillomavirus 17","Human papillomavirus 17","NGS_NC_T",350560
"MF588739.1",7260,171,4,0.08438819,1.57167,"Gammapapillomavirus 22 isolate Gamma22_TVMBSWc141, complete genome",1961679,"Viruses","Cossaviricota","Papovaviricetes","Zurhausenvirales","Papillomaviridae","Gammapapillomavirus","Gammapapillomavirus 22","unclassified Gammapapillomavirus 22 subspecies/strain","unclassified Gammapapillomavirus 22 strain","NGS_NC_T",350560
"GQ329670.1",145289,243,0,0.3425544,0,"Pseudocowpox virus strain VR634, complete genome",129726,"Viruses","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Parapoxvirus","Pseudocowpox virus","unclassified Pseudocowpox virus subspecies/strain","unclassified Pseudocowpox virus strain","NGS_NC_T",350560
"MF351889.1",32399,138,0,0.030016435,0,"Morelia viridis nidovirus strain S14-1323_MVNV, complete genome",2016400,"Viruses","Pisuviricota","Pisoniviricetes","Nidovirales","Tobaniviridae","Pregotovirus","Pregotovirus heba","Morelia viridis nidovirus","Morelia viridis nidovirus","NGS_NC_T",350560
"KJ187603.1",1356,109,1,0.09038143,2.10367,"Human rotavirus A strain CAU12-2-51 segment 6, complete sequence",10941,"Viruses","Duplornaviricota","Resentoviricetes","Reovirales","Sedoreoviridae","Rotavirus","Rotavirus A","Human rotavirus A","Human rotavirus A","NGS_NC_T",350560
"JX040418.1",750,150,1,0.25,3.80344,"Rotavirus A strain RVA/human-wt/IND/N-1/2009/G6P[14] structural protein VP3 gene, partial cds",28875,"Viruses","Duplornaviricota","Resentoviricetes","Reovirales","Sedoreoviridae","Rotavirus","Rotavirus A","unclassified Rotavirus A subspecies/strain","unclassified Rotavirus A strain","NGS_NC_T",350560
"FJ347126.1",1356,157,2,1.4883914,4.20734,"Rotavirus A strain RVA/Guanaco-wt/ARG/Rio_Negro/1998/G8P[1] VP6 gene, complete cds",28875,"Viruses","Duplornaviricota","Resentoviricetes","Reovirales","Sedoreoviridae","Rotavirus","Rotavirus A","unclassified Rotavirus A subspecies/strain","unclassified Rotavirus A strain","NGS_NC_T",350560
