"accession","reference_length","covered_bases","reads_aligned","mean_coverage","RPKMF","sequence_name","taxid","kingdom","phylum","class","order","family","genus","species","subspecies","strain","sample_ID","total_filtered_reads_in_sample"
"KP289357.1",7398,281,2,0.038769316,0.00683219,"Coxsackievirus A2 isolate CV-A2/P14/2013/China, complete genome",33757,"Viruses","Pisuviricota","Pisoniviricetes","Picornavirales","Picornaviridae","Enterovirus","Enterovirus A","Coxsackievirus A2","Coxsackievirus A2","QCMD6_Q6",39569079
"KR135164.1",43842,123,1,0.0028151607,0.000576439,"Duck adenovirus 2 strain CH-GD-12-2014, complete genome",1520006,"Viruses","Preplasmiviricota","Tectiliviricetes","Rowavirales","Adenoviridae","Aviadenovirus","Duck aviadenovirus B","Duck adenovirus 2","Duck adenovirus 2","QCMD6_Q6",39569079
"KT149397.1",2985,1834,106,5.598589,0.89744,"Circovirus-like genome DCCV-4, complete genome",1788444,"Viruses","Cressdnaviricota","Arfiviricetes","Cirlivirales","Circoviridae","unclassified Circoviridae genus","Circovirus-like genome DCCV-4","unclassified Circovirus-like genome DCCV-4 subspecies/strain","unclassified Circovirus-like genome DCCV-4 strain","QCMD6_Q6",39569079
"KT149406.1",2433,831,19,1.4454665,0.197358,"Circovirus-like genome DCCV-13, complete genome",1788441,"Viruses","Cressdnaviricota","Arfiviricetes","Cirlivirales","Circoviridae","unclassified Circoviridae genus","Circovirus-like genome DCCV-13","unclassified Circovirus-like genome DCCV-13 subspecies/strain","unclassified Circovirus-like genome DCCV-13 strain","QCMD6_Q6",39569079
"KT951840.1",12221,521,7,0.21829177,0.0144756,"Bovine viral diarrhea virus 1d isolate BJ1305, complete genome",1855263,"Viruses","Kitrinoviricota","Flasuviricetes","Amarillovirales","Flaviviridae","Pestivirus","Pestivirus A","Bovine viral diarrhea virus 1d","Bovine viral diarrhea virus 1d","QCMD6_Q6",39569079
"KU315178.1",5813,150,1,0.026487727,0.00434754,"Pepo aphid-borne yellows virus isolate RSA BB Marrow, complete genome",1462681,"Viruses","Pisuviricota","Pisoniviricetes","Sobelivirales","Solemoviridae","Polerovirus","Pepo aphid-borne yellows virus","unclassified Pepo aphid-borne yellows virus subspecies/strain","unclassified Pepo aphid-borne yellows virus strain","QCMD6_Q6",39569079
"KU727766.1",5166,125,2,0.04984051,0.00978407,"Parus major densovirus isolate PmDNV-JL, complete genome",1907771,"Viruses","Cossaviricota","Quintoviricetes","Piccovirales","Parvoviridae","unclassified Parvoviridae genus","Parus major densovirus","unclassified Parus major densovirus subspecies/strain","unclassified Parus major densovirus strain","QCMD6_Q6",39569079
"KU749310.1",222832,189,1,0.026333516,0.000113414,"Skunkpox virus strain WA, complete genome",160796,"Viruses","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Orthopoxvirus","Skunkpox virus","unclassified Skunkpox virus subspecies/strain","unclassified Skunkpox virus strain","QCMD6_Q6",39569079
"KU936049.1",137452,1546,4,0.090268165,0.00073545,"Bubaline alphaherpesvirus 1 strain b6, complete genome",202910,"Viruses","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Varicellovirus","Bubaline alphaherpesvirus 1","unclassified Bubaline alphaherpesvirus 1 subspecies/strain","unclassified Bubaline alphaherpesvirus 1 strain","QCMD6_Q6",39569079
"KY040275.1",188253,392,0,0.0047792965,0,"Molluscum contagiosum virus subtype 1 isolate Madrid 2016_3, complete genome",10280,"Viruses","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Molluscipoxvirus","Molluscum contagiosum virus","Molluscum contagiosum virus subtype 1","Molluscum contagiosum virus subtype 1","QCMD6_Q6",39569079
"KY214434.1",3081,150,1,0.04094166,0.00820262,"Porcine stool-associated circular virus/BEL/15V010 isolate 15V010, complete genome",2017724,"Viruses","Cressdnaviricota","Arfiviricetes","Cirlivirales","Circoviridae","unclassified Circoviridae genus","Porcine stool-associated circular virus/BEL/15V010","unclassified Porcine stool-associated circular virus/BEL/15V010 subspecies/strain","unclassified Porcine stool-associated circular virus/BEL/15V010 strain","QCMD6_Q6",39569079
"KY215944.1",135301,573,153,0.18574779,0.0285782,"Bovine alphaherpesvirus 1 isolate 216 II, complete genome",10320,"Viruses","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Varicellovirus","Bovine alphaherpesvirus 1","unclassified Bovine alphaherpesvirus 1 subspecies/strain","unclassified Bovine alphaherpesvirus 1 strain","QCMD6_Q6",39569079
"KY385637.1",147346,236,1,0.001915813,0.000171516,"Ateline alphaherpesvirus 1 isolate Lennette, complete genome",35243,"Viruses","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Simplexvirus","Ateline alphaherpesvirus 1","unclassified Ateline alphaherpesvirus 1 subspecies/strain","unclassified Ateline alphaherpesvirus 1 strain","QCMD6_Q6",39569079
"KY490071.1",235397,3693,27,0.017084172,0.00289872,"Human betaherpesvirus 5 strain HANChild1, complete genome",10359,"Viruses","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Cytomegalovirus","Human betaherpesvirus 5","unclassified Human betaherpesvirus 5 subspecies/strain","unclassified Human betaherpesvirus 5 strain","QCMD6_Q6",39569079
"KY549446.1",137712,262,0,0.022019163,0,"Bovine alphaherpesvirus 5 strain ISO 97/45, complete genome",35244,"Viruses","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Varicellovirus","Bovine alphaherpesvirus 5","unclassified Bovine alphaherpesvirus 5 subspecies/strain","unclassified Bovine alphaherpesvirus 5 strain","QCMD6_Q6",39569079
"KY581736.1",4872,749,7,0.22808132,0.0363107,"Gorilla bocaparvovirus 2 isolate GBOV2/GAB1, partial genome",1986196,"Viruses","Cossaviricota","Quintoviricetes","Piccovirales","Parvoviridae","Bocaparvovirus","Primate bocaparvovirus 2","Gorilla bocaparvovirus 2","Gorilla bocaparvovirus 2","QCMD6_Q6",39569079
"L23427.1",5075,679,4,0.1226396,0.019919,"Porcine parvovirus (NADL-2) DNA fragment encoding PT4 and PT40",10796,"Viruses","Cossaviricota","Quintoviricetes","Piccovirales","Parvoviridae","Protoparvovirus","Ungulate protoparvovirus 1","Porcine parvovirus","Porcine parvovirus","QCMD6_Q6",39569079
"LR027540.1",7398,150,1,0.020695364,0.00341609,"Coxsackievirus A7 isolate CV-A7|37183|TKM|2010 genome assembly, complete genome: monopartite",42787,"Viruses","Pisuviricota","Pisoniviricetes","Picornavirales","Picornaviridae","Enterovirus","Enterovirus A","Coxsackievirus A7","Coxsackievirus A7","QCMD6_Q6",39569079
"LT797627.1",138912,2848,21,0.021958461,0.00382053,"Human herpesvirus 2 isolate 1 genome assembly, complete genome: monopartite",10310,"Viruses","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Simplexvirus","Human alphaherpesvirus 2","unclassified Human alphaherpesvirus 2 subspecies/strain","unclassified Human alphaherpesvirus 2 strain","QCMD6_Q6",39569079
"M22820.1",4901,121,1,0.025468323,0.00515655,"Snyder-Theilen feline sarcoma virus genomic sequence, sequence",11780,"Viruses","Artverviricota","Revtraviricetes","Ortervirales","Retroviridae","Gammaretrovirus","Snyder-Theilen feline sarcoma virus","unclassified Snyder-Theilen feline sarcoma virus subspecies/strain","unclassified Snyder-Theilen feline sarcoma virus strain","QCMD6_Q6",39569079
"M31182.1",12573,989,5,0.11156725,0.0100502,"Bovine viral diarrhea virus 1-NADL, complete genome",11100,"Viruses","Kitrinoviricota","Flasuviricetes","Amarillovirales","Flaviviridae","Pestivirus","Pestivirus A","Bovine viral diarrhea virus 1-NADL","Bovine viral diarrhea virus 1-NADL","QCMD6_Q6",39569079
"M96687.1",12480,8306,1662,20.324574,3.36558,"Bovine viral diarrhea virus strain Osloss polyprotein gene, complete cds",229907,"Viruses","Kitrinoviricota","Flasuviricetes","Amarillovirales","Flaviviridae","Pestivirus","Pestivirus A","Bovine viral diarrhea virus 1-Osloss","Bovine viral diarrhea virus 1-Osloss","QCMD6_Q6",39569079
"M96751.1",12308,7158,1165,13.977628,2.39212,"Bovine viral diarrhea virus 1-SD1 polyprotein gene, complete cds",31656,"Viruses","Kitrinoviricota","Flasuviricetes","Amarillovirales","Flaviviridae","Pestivirus","Pestivirus A","Bovine viral diarrhea virus 1-SD1","Bovine viral diarrhea virus 1-SD1","QCMD6_Q6",39569079
"MF898328.1",125095,269,1,0.02465885,0.000202025,"Human alphaherpesvirus 3 strain Baike, complete genome",10335,"Viruses","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Varicellovirus","Human alphaherpesvirus 3","unclassified Human alphaherpesvirus 3 subspecies/strain","unclassified Human alphaherpesvirus 3 strain","QCMD6_Q6",39569079
"MG212485.1",7395,543,5,0.09813665,0.0170874,"Enterovirus A isolate 13688, complete genome",138948,"Viruses","Pisuviricota","Pisoniviricetes","Picornavirales","Picornaviridae","Enterovirus","Enterovirus A","unclassified Enterovirus A subspecies/strain","unclassified Enterovirus A strain","QCMD6_Q6",39569079
"MG543471.1",3999,573,5,0.18680176,0.0315982,"Porcine parvovirus 7 isolate GX49, complete genome",1820046,"Viruses","Cossaviricota","Quintoviricetes","Piccovirales","Parvoviridae","Chaphamaparvovirus","Ungulate chaphamaparvovirus 1","Porcine parvovirus 7","Porcine parvovirus 7","QCMD6_Q6",39569079
"MG969551.1",35481,141,1,0.0039908295,0.000712276,"Simian adenovirus 2 strain SV11, complete genome",38418,"Viruses","Preplasmiviricota","Tectiliviricetes","Rowavirales","Adenoviridae","Mastadenovirus","Human mastadenovirus G","Simian adenovirus 2","Simian adenovirus 2","QCMD6_Q6",39569079
"MH036942.1",138199,247,0,0.0037740222,0,"Cervid alphaherpesvirus 1 strain Anlier, complete genome",79891,"Viruses","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Varicellovirus","Cervid alphaherpesvirus 1","unclassified Cervid alphaherpesvirus 1 subspecies/strain","unclassified Cervid alphaherpesvirus 1 strain","QCMD6_Q6",39569079
"MH036943.1",142633,346,1,0.008772977,0.000177184,"Cervid alphaherpesvirus 2 strain Norway, complete genome",365327,"Viruses","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Varicellovirus","Cervid alphaherpesvirus 2","unclassified Cervid alphaherpesvirus 2 subspecies/strain","unclassified Cervid alphaherpesvirus 2 strain","QCMD6_Q6",39569079
"MH144598.1",7375,389,4,0.08235294,0.013707,"Enterovirus B79 strain 17-2255-1_E79, complete genome",2760813,"Viruses","Pisuviricota","Pisoniviricetes","Picornavirales","Picornaviridae","Enterovirus","Enterovirus B","enterovirus B79","enterovirus B79","QCMD6_Q6",39569079
"MH698402.1",162076,1452,30,0.025962478,0.00467785,"Human betaherpesvirus 6B strain GTEX-OXRO_icihv6b, complete genome",32604,"Viruses","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Roseolovirus","Human betaherpesvirus 6B","unclassified Human betaherpesvirus 6B subspecies/strain","unclassified Human betaherpesvirus 6B strain","QCMD6_Q6",39569079
"MK509773.1",12169,1064,40,0.4998752,0.0830709,"Bovine viral diarrhea virus 1a isolate BVD1a-JB, complete genome",1855262,"Viruses","Kitrinoviricota","Flasuviricetes","Amarillovirales","Flaviviridae","Pestivirus","Pestivirus A","Bovine viral diarrhea virus 1a","Bovine viral diarrhea virus 1a","QCMD6_Q6",39569079
"MN205539.1",137429,130,2,0.001791971,0.000367786,"UNVERIFIED: Human gammaherpesvirus 8 strain BCBL-1, complete genome",37296,"Viruses","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Rhadinovirus","Human gammaherpesvirus 8","unclassified Human gammaherpesvirus 8 subspecies/strain","unclassified Human gammaherpesvirus 8 strain","QCMD6_Q6",39569079
"MN240300.1",210797,1007,5,0.0072158636,0.000599445,"Alaskapox virus isolate Alaska_2015, complete genome",2602439,"Viruses","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Orthopoxvirus","Alaskapox virus","unclassified Alaskapox virus subspecies/strain","unclassified Alaskapox virus strain","QCMD6_Q6",39569079
"MN244297.1",221153,7991,63,0.044442836,0.00719932,"Akhmeta virus strain A39, complete genome",2200830,"Viruses","Nucleocytoviricota","Pokkesviricetes","Chitovirales","Poxviridae","Orthopoxvirus","Akhmeta virus","unclassified Akhmeta virus subspecies/strain","unclassified Akhmeta virus strain","QCMD6_Q6",39569079
"NC_001664.4",159378,516,11,0.009100159,0.00174425,"Human betaherpesvirus 6A, variant A DNA, complete virion genome, isolate U1102",32603,"Viruses","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Roseolovirus","Human betaherpesvirus 6A","unclassified Human betaherpesvirus 6A subspecies/strain","unclassified Human betaherpesvirus 6A strain","QCMD6_Q6",39569079
"NC_006151.1",143461,145,0,0.0012280983,0,"Suid herpesvirus 1, complete genome",10345,"Viruses","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Varicellovirus","Suid alphaherpesvirus 1","unclassified Suid alphaherpesvirus 1 subspecies/strain","unclassified Suid alphaherpesvirus 1 strain","QCMD6_Q6",39569079
"NC_006560.1",150715,205,0,0.019433467,0,"Cercopithecine herpesvirus 2, complete genome",10317,"Viruses","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Simplexvirus","Cercopithecine alphaherpesvirus 2","unclassified Cercopithecine alphaherpesvirus 2 subspecies/strain","unclassified Cercopithecine alphaherpesvirus 2 strain","QCMD6_Q6",39569079
"NC_007653.1",156487,627,50,0.04214613,0.00807487,"Papiine herpesvirus 2, complete genome",340907,"Viruses","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Simplexvirus","Papiine alphaherpesvirus 2","unclassified Papiine alphaherpesvirus 2 subspecies/strain","unclassified Papiine alphaherpesvirus 2 strain","QCMD6_Q6",39569079
"NC_009334.1",172764,190,4,0.003458584,0.000585128,"Human herpesvirus 4, complete genome",12509,"Viruses","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Lymphocryptovirus","Human gammaherpesvirus 4","Human herpesvirus 4 type 2","Human herpesvirus 4 type 2","QCMD6_Q6",39569079
"NC_014567.1",156742,220,0,0.012631552,0,"Saimiriine herpesvirus 1, complete genome",10353,"Viruses","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Simplexvirus","Saimiriine alphaherpesvirus 1","unclassified Saimiriine alphaherpesvirus 1 subspecies/strain","unclassified Saimiriine alphaherpesvirus 1 strain","QCMD6_Q6",39569079
"NC_023677.1",153158,235,1,0.043664385,0.000165008,"Chimpanzee alpha-1 herpesvirus strain 105640, complete genome",332937,"Viruses","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Simplexvirus","Panine alphaherpesvirus 3","Chimpanzee herpesvirus strain 105640","Chimpanzee herpesvirus strain 105640","QCMD6_Q6",39569079
"NC_024771.1",151601,235,8,0.006582987,0.00133362,"Equid herpesvirus 3 strain AR/2007/C3A, complete genome",80341,"Viruses","Peploviricota","Herviviricetes","Herpesvirales","Herpesviridae","Varicellovirus","Equid alphaherpesvirus 3","unclassified Equid alphaherpesvirus 3 subspecies/strain","unclassified Equid alphaherpesvirus 3 strain","QCMD6_Q6",39569079
"U31790.1",7184,140,1,0.019903326,0.00351785,"Human papillomavirus type 50, complete genome",40539,"Viruses","Cossaviricota","Papovaviricetes","Zurhausenvirales","Papillomaviridae","Gammapapillomavirus","Gammapapillomavirus 3","Human papillomavirus type 50","Human papillomavirus type 50","QCMD6_Q6",39569079
"U48704.1",4726,1229,27,0.8730332,0.144382,"Adeno-associated virus 3 nonstructural protein and capsid protein genes, complete cds, and complete genome",46350,"Viruses","Cossaviricota","Quintoviricetes","Piccovirales","Parvoviridae","Dependoparvovirus","Adeno-associated dependoparvovirus A","Adeno-associated virus - 3","Adeno-associated virus - 3","QCMD6_Q6",39569079
"U63479.1",12247,12181,46351,558.6581,95.6475,"Bovine viral diarrhea virus 1-CP7 polyprotein gene, complete cds",268305,"Viruses","Kitrinoviricota","Flasuviricetes","Amarillovirales","Flaviviridae","Pestivirus","Pestivirus A","Bovine viral diarrhea virus 1-CP7","Bovine viral diarrhea virus 1-CP7","QCMD6_Q6",39569079
"X13063.1",5641,1060,14,0.3713349,0.0627214,"Turnip yellows virus (BWYV-FL1) genomic RNA",131083,"Viruses","Pisuviricota","Pisoniviricetes","Sobelivirales","Solemoviridae","Polerovirus","Turnip yellows virus","unclassified Turnip yellows virus subspecies/strain","unclassified Turnip yellows virus strain","QCMD6_Q6",39569079
"X74475.1",7961,150,1,0.019203687,0.00317451,"Human papillomavirus type 32 genomic DNA",333763,"Viruses","Cossaviricota","Papovaviricetes","Zurhausenvirales","Papillomaviridae","Alphapapillomavirus","Alphapapillomavirus 1","Human papillomavirus type 32","Human papillomavirus type 32","QCMD6_Q6",39569079
"X83110.1",5722,148,1,0.026561378,0.00441668,"Beet mild yellowing virus genomic RNA",156690,"Viruses","Pisuviricota","Pisoniviricetes","Sobelivirales","Solemoviridae","Polerovirus","Beet mild yellowing virus","unclassified Beet mild yellowing virus subspecies/strain","unclassified Beet mild yellowing virus strain","QCMD6_Q6",39569079
"AY421762.1",7434,165,4,0.075233385,0.0135982,"Human coxsackievirus A4 strain High Point, complete genome",42785,"Viruses","Pisuviricota","Pisoniviricetes","Picornavirales","Picornaviridae","Enterovirus","Enterovirus A","Coxsackievirus A4","Coxsackievirus A4","QCMD6_Q6",39569079
"AY331295.1",8834,278,2,0.034546293,0.00572159,"HIV-1 isolate 1058-11 from USA, partial genome",11676,"Viruses","Artverviricota","Revtraviricetes","Ortervirales","Retroviridae","Lentivirus","Human immunodeficiency virus 1","unclassified Human immunodeficiency virus 1 subspecies/strain","unclassified Human immunodeficiency virus 1 strain","QCMD6_Q6",39569079
"DQ853463.1",9210,460,5,0.077373065,0.01372,"HIV-1 isolate 15384.1 from USA, complete genome",11676,"Viruses","Artverviricota","Revtraviricetes","Ortervirales","Retroviridae","Lentivirus","Human immunodeficiency virus 1","unclassified Human immunodeficiency virus 1 subspecies/strain","unclassified Human immunodeficiency virus 1 strain","QCMD6_Q6",39569079
"EU735534.1",8861,445,3,0.051084835,0.00855623,"HIV-1 isolate 03BRRJ103 from Brazil, partial genome",11676,"Viruses","Artverviricota","Revtraviricetes","Ortervirales","Retroviridae","Lentivirus","Human immunodeficiency virus 1","unclassified Human immunodeficiency virus 1 subspecies/strain","unclassified Human immunodeficiency virus 1 strain","QCMD6_Q6",39569079
