accession	reference_length	covered_bases	reads_aligned	mean_coverage	RPKMF	sequence_name	taxid	kingdom	phylum	class	order	family	genus	species	subspecies	strain	sample_ID	total_filtered_reads_in_sample
KY628971.1	155462	391	4	0.00759761	0.0294996	Macacine alphaherpesvirus 1 isolate 12930, complete genome	10325	Viruses	Peploviricota	Herviviricetes	Herpesvirales	Herpesviridae	Simplexvirus	Macacine alphaherpesvirus 1	unclassified Macacine alphaherpesvirus 1 subspecies/strain	unclassified Macacine alphaherpesvirus 1 strain	CSF_NC_1	872206
LT594108.1	151216	10089	64	0.07133306	0.485247	Human herpesvirus 1 isolate 1319_2005 genome assembly, complete genome: monopartite	10298	Viruses	Peploviricota	Herviviricetes	Herpesvirales	Herpesviridae	Simplexvirus	Human alphaherpesvirus 1	unclassified Human alphaherpesvirus 1 subspecies/strain	unclassified Human alphaherpesvirus 1 strain	CSF_NC_1	872206
MF898328.1	125095	6774	39	0.058985952	0.357442	Human alphaherpesvirus 3 strain Baike, complete genome	10335	Viruses	Peploviricota	Herviviricetes	Herpesvirales	Herpesviridae	Varicellovirus	Human alphaherpesvirus 3	unclassified Human alphaherpesvirus 3 subspecies/strain	unclassified Human alphaherpesvirus 3 strain	CSF_NC_1	872206
MH036942.1	138199	777	13	0.1539236	0.10785	Cervid alphaherpesvirus 1 strain Anlier, complete genome	79891	Viruses	Peploviricota	Herviviricetes	Herpesvirales	Herpesviridae	Varicellovirus	Cervid alphaherpesvirus 1	unclassified Cervid alphaherpesvirus 1 subspecies/strain	unclassified Cervid alphaherpesvirus 1 strain	CSF_NC_1	872206
MH036943.1	142633	745	0	0.07869009	0	Cervid alphaherpesvirus 2 strain Norway, complete genome	365327	Viruses	Peploviricota	Herviviricetes	Herpesvirales	Herpesviridae	Varicellovirus	Cervid alphaherpesvirus 2	unclassified Cervid alphaherpesvirus 2 subspecies/strain	unclassified Cervid alphaherpesvirus 2 strain	CSF_NC_1	872206
MH698402.1	162076	4150	869	0.72755456	6.14727	Human betaherpesvirus 6B strain GTEX-OXRO_icihv6b, complete genome	32604	Viruses	Peploviricota	Herviviricetes	Herpesvirales	Herpesviridae	Roseolovirus	Human betaherpesvirus 6B	unclassified Human betaherpesvirus 6B subspecies/strain	unclassified Human betaherpesvirus 6B strain	CSF_NC_1	872206
MN205539.1	137429	138	0	0.009863125	0	UNVERIFIED: Human gammaherpesvirus 8 strain BCBL-1, complete genome	37296	Viruses	Peploviricota	Herviviricetes	Herpesvirales	Herpesviridae	Rhadinovirus	Human gammaherpesvirus 8	unclassified Human gammaherpesvirus 8 subspecies/strain	unclassified Human gammaherpesvirus 8 strain	CSF_NC_1	872206
MN244297.1	221153	178	0	0.002122143	0	Akhmeta virus strain A39, complete genome	2200830	Viruses	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Akhmeta virus	unclassified Akhmeta virus subspecies/strain	unclassified Akhmeta virus strain	CSF_NC_1	872206
NC_001664.4	159378	1158	567	0.4854925	4.07883	Human betaherpesvirus 6A, variant A DNA, complete virion genome, isolate U1102	32603	Viruses	Peploviricota	Herviviricetes	Herpesvirales	Herpesviridae	Roseolovirus	Human betaherpesvirus 6A	unclassified Human betaherpesvirus 6A subspecies/strain	unclassified Human betaherpesvirus 6A strain	CSF_NC_1	872206
NC_001987.1	108409	166	1	0.0019213184	0.0105759	Ateline herpesvirus 3 complete genome	85618	Viruses	Peploviricota	Herviviricetes	Herpesvirales	Herpesviridae	Rhadinovirus	Ateline gammaherpesvirus 3	unclassified Ateline gammaherpesvirus 3 subspecies/strain	unclassified Ateline gammaherpesvirus 3 strain	CSF_NC_1	872206
NC_006151.1	143461	447	0	0.017060798	0	Suid herpesvirus 1, complete genome	10345	Viruses	Peploviricota	Herviviricetes	Herpesvirales	Herpesviridae	Varicellovirus	Suid alphaherpesvirus 1	unclassified Suid alphaherpesvirus 1 subspecies/strain	unclassified Suid alphaherpesvirus 1 strain	CSF_NC_1	872206
NC_006560.1	150715	590	19	0.23771793	0.144537	Cercopithecine herpesvirus 2, complete genome	10317	Viruses	Peploviricota	Herviviricetes	Herpesvirales	Herpesviridae	Simplexvirus	Cercopithecine alphaherpesvirus 2	unclassified Cercopithecine alphaherpesvirus 2 subspecies/strain	unclassified Cercopithecine alphaherpesvirus 2 strain	CSF_NC_1	872206
NC_007653.1	156487	770	46	0.04709058	0.337024	Papiine herpesvirus 2, complete genome	340907	Viruses	Peploviricota	Herviviricetes	Herpesvirales	Herpesviridae	Simplexvirus	Papiine alphaherpesvirus 2	unclassified Papiine alphaherpesvirus 2 subspecies/strain	unclassified Papiine alphaherpesvirus 2 strain	CSF_NC_1	872206
NC_009334.1	172764	483	5	0.004147983	0.0331816	Human herpesvirus 4, complete genome	12509	Viruses	Peploviricota	Herviviricetes	Herpesvirales	Herpesviridae	Lymphocryptovirus	Human gammaherpesvirus 4	Human herpesvirus 4 type 2	Human herpesvirus 4 type 2	CSF_NC_1	872206
NC_012783.2	226205	135	5	0.082683414	0.0253425	Cercopithecine herpesvirus 5 strain 2715, complete genome	50292	Viruses	Peploviricota	Herviviricetes	Herpesvirales	Herpesviridae	Cytomegalovirus	Cercopithecine betaherpesvirus 5	unclassified Cercopithecine betaherpesvirus 5 subspecies/strain	unclassified Cercopithecine betaherpesvirus 5 strain	CSF_NC_1	872206
NC_014567.1	156742	528	0	0.1298917	0	Saimiriine herpesvirus 1, complete genome	10353	Viruses	Peploviricota	Herviviricetes	Herpesvirales	Herpesviridae	Simplexvirus	Saimiriine alphaherpesvirus 1	unclassified Saimiriine alphaherpesvirus 1 subspecies/strain	unclassified Saimiriine alphaherpesvirus 1 strain	CSF_NC_1	872206
NC_016448.1	196691	255	0	0.007988155	0	Saimiriine herpesvirus 4 strain SqSHV, complete genome	1535247	Viruses	Peploviricota	Herviviricetes	Herpesvirales	Herpesviridae	Cytomegalovirus	Saimiriine betaherpesvirus 4	unclassified Saimiriine betaherpesvirus 4 subspecies/strain	unclassified Saimiriine betaherpesvirus 4 strain	CSF_NC_1	872206
NC_023677.1	153158	125	0	0.67130476	0	Chimpanzee alpha-1 herpesvirus strain 105640, complete genome	332937	Viruses	Peploviricota	Herviviricetes	Herpesvirales	Herpesviridae	Simplexvirus	Panine alphaherpesvirus 3	Chimpanzee herpesvirus strain 105640	Chimpanzee herpesvirus strain 105640	CSF_NC_1	872206
NC_024771.1	151601	247	156	0.13502057	1.17979	Equid herpesvirus 3 strain AR/2007/C3A, complete genome	80341	Viruses	Peploviricota	Herviviricetes	Herpesvirales	Herpesviridae	Varicellovirus	Equid alphaherpesvirus 3	unclassified Equid alphaherpesvirus 3 subspecies/strain	unclassified Equid alphaherpesvirus 3 strain	CSF_NC_1	872206
MW722956.1	43739	128	1	0.023744524	0.0262127	Duck adenovirus 2 isolate GD, complete genome	1520006	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Aviadenovirus	Duck aviadenovirus B	Duck adenovirus 2	Duck adenovirus 2	CSF_NC_1	872206
GQ329670.1	145289	236	0	0.4606894	0	Pseudocowpox virus strain VR634, complete genome	129726	Viruses	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Parapoxvirus	Pseudocowpox virus	unclassified Pseudocowpox virus subspecies/strain	unclassified Pseudocowpox virus strain	CSF_NC_1	872206
MF351889.1	32399	183	0	0.10660796	0	Morelia viridis nidovirus strain S14-1323_MVNV, complete genome	2016400	Viruses	Pisuviricota	Pisoniviricetes	Nidovirales	Tobaniviridae	Pregotovirus	Pregotovirus heba	Morelia viridis nidovirus	Morelia viridis nidovirus	CSF_NC_1	872206
KY628968.1	157447	449	0	0.049136348	0	Macacine alphaherpesvirus 1 isolate 8100812, complete genome	10325	Viruses	Peploviricota	Herviviricetes	Herpesvirales	Herpesviridae	Simplexvirus	Macacine alphaherpesvirus 1	unclassified Macacine alphaherpesvirus 1 subspecies/strain	unclassified Macacine alphaherpesvirus 1 strain	CSF_NC_1	872206
KY628970.1	157321	136	0	0.0010179995	0	Macacine alphaherpesvirus 1 isolate KQ, complete genome	10325	Viruses	Peploviricota	Herviviricetes	Herpesvirales	Herpesviridae	Simplexvirus	Macacine alphaherpesvirus 1	unclassified Macacine alphaherpesvirus 1 subspecies/strain	unclassified Macacine alphaherpesvirus 1 strain	CSF_NC_1	872206
MT862163.1	131245	293	11	0.24184752	0.0960928	Bovine alphaherpesvirus 2 strain C1Z FZR	10295	Viruses	Peploviricota	Herviviricetes	Herpesvirales	Herpesviridae	Simplexvirus	Bovine alphaherpesvirus 2	unclassified Bovine alphaherpesvirus 2 subspecies/strain	unclassified Bovine alphaherpesvirus 2 strain	CSF_NC_1	872206
LS480640.1	155503	820	3	0.038248375	0.0221189	Human alphaherpesvirus 2 isolate 333 genome assembly, chromosome: I	10310	Viruses	Peploviricota	Herviviricetes	Herpesvirales	Herpesviridae	Simplexvirus	Human alphaherpesvirus 2	unclassified Human alphaherpesvirus 2 subspecies/strain	unclassified Human alphaherpesvirus 2 strain	CSF_NC_1	872206
MF678601.1	144144	144	0	0.10818506	0	Beluga whale alphaherpesvirus 1 strain LN3131-1	1434720	Viruses	Peploviricota	Herviviricetes	Herpesvirales	Herpesviridae	Varicellovirus	Monodontid alphaherpesvirus 1	Beluga whale alphaherpesvirus 1	Beluga whale alphaherpesvirus 1	CSF_NC_1	872206
MG989243.1	134617	329	0	0.2452572	0	Caprine alphaherpesvirus 1 strain JSHA1405	39944	Viruses	Peploviricota	Herviviricetes	Herpesvirales	Herpesviridae	Varicellovirus	Caprine alphaherpesvirus 1	unclassified Caprine alphaherpesvirus 1 subspecies/strain	unclassified Caprine alphaherpesvirus 1 strain	CSF_NC_1	872206
AC_000007.1	35937	3573	11950	48.985134	55.6782	Human adenovirus 2, complete genome	10515	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus C	Human adenovirus 2	Human adenovirus 2	CSF_12	5972290
AC_000008.1	35938	2364	924	4.096429	4.30504	Human adenovirus 5, complete genome	28285	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus C	Human adenovirus 5	Human adenovirus 5	CSF_12	5972290
NC_003663.2	224499	117	0	0.039451927	0	Cowpox virus, complete genome	10243	Viruses	Nucleocytoviricota	Pokkesviricetes	Chitovirales	Poxviridae	Orthopoxvirus	Cowpox virus	unclassified Cowpox virus subspecies/strain	unclassified Cowpox virus strain	CSF_12	5972290
AB064595.1	3729	2175	63	2.6557698	2.82883	Torque teno virus 27 DNA, complete genome, isolate: CT23F	687366	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	Anelloviridae	Alphatorquevirus	Torque teno virus 27	unclassified Torque teno virus 27 subspecies/strain	unclassified Torque teno virus 27 strain	CSF_12	5972290
AB064598.1	3629	154	2	0.08393216	0.0922788	Torque teno virus 28 DNA, complete genome, isolate: CT43F	687367	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	Anelloviridae	Alphatorquevirus	Torque teno virus 28	unclassified Torque teno virus 28 subspecies/strain	unclassified Torque teno virus 28 strain	CSF_12	5972290
AB111966.1	9060	258	16	0.22121212	0.2957	Bovine viral diarrhea virus 190cp gene for poryprotein, partai cds, strain: 190cp	233888	Viruses	Kitrinoviricota	Flasuviricetes	Amarillovirales	Flaviviridae	Pestivirus	Pestivirus A	Bovine viral diarrhea virus 190cp	Bovine viral diarrhea virus 190cp	CSF_12	5972290
AC090446.27	170275	274	7	0.022307128	0.00688345	Baboon cytomegalovirus OCOM4-37 clone bacmv, WORKING DRAFT SEQUENCE, 22 unordered pieces	153301	Viruses	Peploviricota	Herviviricetes	Herpesvirales	Herpesviridae	Cytomegalovirus	Papiine betaherpesvirus 3	Baboon cytomegalovirus OCOM4-37	Baboon cytomegalovirus OCOM4-37	CSF_12	5972290
AF033812.1	5894	140	1	0.02437326	0.0284085	Abelson murine leukemia virus, complete genome	11788	Viruses	Artverviricota	Revtraviricetes	Ortervirales	Retroviridae	Gammaretrovirus	Abelson murine leukemia virus	unclassified Abelson murine leukemia virus subspecies/strain	unclassified Abelson murine leukemia virus strain	CSF_12	5972290
AF033814.1	3811	204	2	0.08194482	0.0878719	Murine osteosarcoma virus, complete genome	11830	Viruses	Artverviricota	Revtraviricetes	Ortervirales	Retroviridae	Gammaretrovirus	Murine osteosarcoma virus	unclassified Murine osteosarcoma virus subspecies/strain	unclassified Murine osteosarcoma virus strain	CSF_12	5972290
AJ493062.2	7415	254	14	0.28547832	0.316137	Human enterovirus 77 gene for polyprotein, genomic RNA, isolate CF496-99	222887	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Enterovirus	Enterovirus B	Enterovirus B77	Enterovirus B77	CSF_12	5972290
AY037928.1	9472	8127	902	13.704678	15.945	Human endogenous retrovirus K113 complete genome	166122	Viruses	Artverviricota	Revtraviricetes	Ortervirales	Retroviridae	unclassified Retroviridae genus	Human endogenous retrovirus K	Human endogenous retrovirus K113	Human endogenous retrovirus K113	CSF_12	5972290
AY302547.1	7426	187	1	0.030236393	0.0225478	Human echovirus 21 strain Farina complete genome	47509	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Enterovirus	Enterovirus B	Echovirus E21	Echovirus E21	CSF_12	5972290
AY429470.1	7401	457	3	0.08026479	0.0678719	Swine vesicular disease virus strain HK'70, complete genome	12075	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Enterovirus	Enterovirus B	Swine vesicular disease virus	Swine vesicular disease virus	CSF_12	5972290
FJ025900.1	37188	140	0	0.2994492	0	Simian adenovirus 43, complete genome	585077	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus C	Simian adenovirus 43	Simian adenovirus 43	CSF_12	5972290
FJ025904.1	37860	136	0	0.051843014	0	Simian adenovirus 31.2, complete genome	585088	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus C	Simian adenovirus 31.2	Simian adenovirus 31.2	CSF_12	5972290
FN824512.2	45480	194	7	0.20163247	0.0257713	Pigeon adenovirus 1 complete genome, strain IDA4	764030	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Aviadenovirus	Pigeon aviadenovirus A	Pigeon adenovirus 1	Pigeon adenovirus 1	CSF_12	5972290
FR751463.1	3725	242	5	0.18769231	0.224752	Torque teno virus complete genome, isolate TTV-HD14a (gbDhDi33.32)	68887	Viruses	unclassified Viruses phylum	unclassified Viruses class	unclassified Viruses order	Anelloviridae	unclassified Anelloviridae genus	Torque teno virus	unclassified Torque teno virus subspecies/strain	unclassified Torque teno virus strain	CSF_12	5972290
HM011556.1	5387	184	78	2.2337215	2.42441	Merkel cell polyomavirus isolate R17b, complete genome	493803	Viruses	Cossaviricota	Papovaviricetes	Sepolyvirales	Polyomaviridae	Alphapolyomavirus	Alphapolyomavirus quintihominis	Merkel cell polyomavirus	Merkel cell polyomavirus	CSF_12	5972290
JF304767.1	7664	118	31	7.294783	0.677275	Saimiri sciureus papillomavirus type 3 isolate Mac2167.2, complete genome	990306	Viruses	Cossaviricota	Papovaviricetes	Zurhausenvirales	Papillomaviridae	Dyoomikronpapillomavirus	Dyoomikronpapillomavirus 1	Saimiri sciureus papillomavirus 3	Saimiri sciureus papillomavirus 3	CSF_12	5972290
JX017383.1	7408	368	4	0.07936071	0.0904103	Human coxsackievirus B5 isolate 03001N, complete genome	12074	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Enterovirus	Enterovirus B	Coxsackievirus B5	Coxsackievirus B5	CSF_12	5972290
KC617868.1	3780	1371	672	28.27686	29.7671	Parvovirus NIH-CQV putative 15-kDa protein, putative replication associated protein (rep), and putative capsid protein (cap) genes, complete cds	1341019	Viruses	Cossaviricota	Quintoviricetes	Piccovirales	Parvoviridae	unclassified Parvoviridae genus	Parvovirus NIH-CQV	unclassified Parvovirus NIH-CQV subspecies/strain	unclassified Parvovirus NIH-CQV strain	CSF_12	5972290
KF703446.1	127320	534	3	0.065408505	0.00394533	Retroperitoneal fibromatosis-associated herpesvirus isolate RFHVMnM78114, complete genome	111469	Viruses	Peploviricota	Herviviricetes	Herpesvirales	Herpesviridae	Rhadinovirus	Macacine gammaherpesvirus 8	Retroperitoneal fibromatosis-associated herpesvirus	Retroperitoneal fibromatosis-associated herpesvirus	CSF_12	5972290
KF781525.1	7394	370	4	0.08034235	0.0905815	Human coxsackievirus B4 strain BM24G/NM/CHN/2010, complete genome	12073	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Enterovirus	Enterovirus B	Coxsackievirus B4	Coxsackievirus B4	CSF_12	5972290
KJ541759.1	33452	225	57	0.34589514	0.285307	Ball python nidovirus strain 07-53, complete genome	1986118	Viruses	Pisuviricota	Pisoniviricetes	Nidovirales	Tobaniviridae	Pregotovirus	Ball python nidovirus 1	unclassified Ball python nidovirus 1 subspecies/strain	unclassified Ball python nidovirus 1 strain	CSF_12	5972290
KM269482.1	7875	197	16	0.74666667	0.340195	Encephalomyocarditis virus strain ATCC VR-129B, complete genome	12104	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Cardiovirus	Cardiovirus A	Encephalomyocarditis virus	Encephalomyocarditis virus	CSF_12	5972290
KM972720.1	4467	118	68	0.8964559	2.5489	Tete virus strain SaAn 3518 glycoprotein precursor, gene, complete cds	35319	Viruses	Negarnaviricota	Ellioviricetes	Bunyavirales	Peribunyaviridae	Orthobunyavirus	Tete orthobunyavirus	unclassified Tete orthobunyavirus subspecies/strain	unclassified Tete orthobunyavirus strain	CSF_12	5972290
KP289440.1	7467	143	1	0.019543529	0.022424	Echovirus E14 isolate E14/P843/2013/China, complete genome	47502	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Enterovirus	Enterovirus B	Echovirus E14	Echovirus E14	CSF_12	5972290
KR135164.1	43842	113	1	0.01492264	0.00381917	Duck adenovirus 2 strain CH-GD-12-2014, complete genome	1520006	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Aviadenovirus	Duck aviadenovirus B	Duck adenovirus 2	Duck adenovirus 2	CSF_12	5972290
KT149397.1	2985	2985	9657	492.8635	541.698	Circovirus-like genome DCCV-4, complete genome	1788444	Viruses	Cressdnaviricota	Arfiviricetes	Cirlivirales	Circoviridae	unclassified Circoviridae genus	Circovirus-like genome DCCV-4	unclassified Circovirus-like genome DCCV-4 subspecies/strain	unclassified Circovirus-like genome DCCV-4 strain	CSF_12	5972290
KT149406.1	2433	2433	3546	226.79369	244.037	Circovirus-like genome DCCV-13, complete genome	1788441	Viruses	Cressdnaviricota	Arfiviricetes	Cirlivirales	Circoviridae	unclassified Circoviridae genus	Circovirus-like genome DCCV-13	unclassified Circovirus-like genome DCCV-13 subspecies/strain	unclassified Circovirus-like genome DCCV-13 strain	CSF_12	5972290
KT353720.1	7190	318	5	0.104119316	0.116439	Echovirus E30 strain 1-B4-TW, complete genome	41846	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Enterovirus	Enterovirus B	Echovirus E30	Echovirus E30	CSF_12	5972290
KU351741.1	137448	291	20	0.42239508	0.0243641	Macaca nemestrina herpesvirus 7, complete genome	1846169	Viruses	Peploviricota	Herviviricetes	Herpesvirales	Herpesviridae	Roseolovirus	Macacine betaherpesvirus 9	Macaca nemestrina herpesvirus 7	Macaca nemestrina herpesvirus 7	CSF_12	5972290
KU707902.1	7394	203	4	0.09442297	0.0905815	Enterovirus B83 isolate 246/YN/CHN/08, complete genome	318566	Viruses	Pisuviricota	Pisoniviricetes	Picornavirales	Picornaviridae	Enterovirus	Enterovirus B	Enterovirus B83	Enterovirus B83	CSF_12	5972290
KU727766.1	5166	482	115	3.4381979	3.72737	Parus major densovirus isolate PmDNV-JL, complete genome	1907771	Viruses	Cossaviricota	Quintoviricetes	Piccovirales	Parvoviridae	unclassified Parvoviridae genus	Parus major densovirus	unclassified Parus major densovirus subspecies/strain	unclassified Parus major densovirus strain	CSF_12	5972290
KU936049.1	137452	2112	605	2.3123407	0.736993	Bubaline alphaherpesvirus 1 strain b6, complete genome	202910	Viruses	Peploviricota	Herviviricetes	Herpesvirales	Herpesviridae	Varicellovirus	Bubaline alphaherpesvirus 1	unclassified Bubaline alphaherpesvirus 1 subspecies/strain	unclassified Bubaline alphaherpesvirus 1 strain	CSF_12	5972290
